DATAOUT, 'database', 'ranks', 'pub size', 'delay', 'total size', 'count', 'min latency', 'mean latency', 'max latency', 'variance latency'
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 14, 448, 10000, 268800, 3384192, 0.00607991218566895, 0.811362736532981, 1.88550901412964, 0.304641362993244
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 14, 448, 10000, 268800, 3384640, 0.00645589828491211, 0.863856213440023, 1.88701510429382, 0.316690135061267
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 14, 512, 1000000, 3072, 43008, 0.0108611583709717, 0.0756779622863091, 0.240122079849243, 0.00349664853141017
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 14, 512, 1000000, 3072, 43008, 0.00321316719055176, 0.0698707476868072, 0.219598054885864, 0.00306694156149857
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 14, 512, 100000, 30720, 430080, 0.00200486183166504, 0.0294184592436068, 0.233422994613647, 0.00184105975970122
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 14, 512, 100000, 30720, 430080, 0.00212979316711426, 0.0275060087969039, 0.229944944381714, 0.0017514450825614
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 14, 512, 10000, 307200, 3376640, 0.189749956130981, 1.93908711539672, 3.1871600151062, 0.194347313237204
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 14, 512, 10000, 307200, 3377664, 0.188652992248535, 1.97867408349193, 3.52638506889343, 0.278991669151245
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 1, 1000000, 6, 90, -0.000108003616333008, 0.0123363547854953, 0.0813429355621338, 0.000628018199248923
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 1, 1000000, 6, 90, 0.000321149826049805, 0.0109352562162611, 0.0722930431365967, 0.000457013636052901
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 1, 100000, 60, 900, -0.000146150588989258, 0.00191863059997559, 0.095660924911499, 0.000126743983148688
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 1, 100000, 60, 900, 0.000268936157226562, 0.00211581918928358, 0.0891349315643311, 0.000108660939416716
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 1, 10000, 600, 9000, -0.00016021728515625, 0.00500526706377665, 0.0761229991912842, 0.000116297132655618
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 1, 10000, 600, 9000, 0.00029301643371582, 0.0052371903790368, 0.0765020847320557, 0.0001145689178542
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 64, 1000000, 384, 5760, 0.000360012054443359, 0.0257270864728424, 0.0949139595031738, 0.000707156741527012
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 64, 1000000, 384, 5760, 0.000599145889282227, 0.0241386503809028, 0.0884890556335449, 0.000619978302169956
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 64, 100000, 3840, 57600, 0.000324010848999023, 0.00368706047534943, 0.119930982589722, 0.000151087058370405
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 64, 100000, 3840, 57600, 0.000620841979980469, 0.00370524661822451, 0.113168954849243, 0.00013054776843426
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 64, 10000, 38400, 576000, 0.000252962112426758, 0.0185642486616141, 0.129262924194336, 0.000218587289613966
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 64, 10000, 38400, 576000, 0.000580787658691406, 0.0183934481057028, 0.125663995742798, 0.000220437440663719
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 128, 1000000, 768, 11520, 0.000849008560180664, 0.0272375649876065, 0.112511873245239, 0.000814395084750034
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 128, 1000000, 768, 11520, 0.00096893310546875, 0.0246681001865202, 0.106199979782104, 0.000742431814006748
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 128, 100000, 7680, 115200, 0.000759124755859375, 0.00577259168856674, 0.117701053619385, 0.000208770489135828
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 128, 100000, 7680, 115200, 0.000927925109863281, 0.00565606016458737, 0.114294052124023, 0.00018774984977792
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 128, 10000, 76800, 1152000, 0.00049901008605957, 0.0375077850390226, 0.319449186325073, 0.00306341714869162
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 128, 10000, 76800, 1152000, 0.000730037689208984, 0.0340066287422346, 0.286709070205688, 0.00234384640617078
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 192, 1000000, 1152, 17280, 0.00119805335998535, 0.0450553491435669, 0.172636985778809, 0.00269310056867359
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 192, 1000000, 1152, 17280, 0.00118088722229004, 0.0401000035857713, 0.156705856323242, 0.0022056605918528
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 192, 100000, 11520, 172800, 0.00118303298950195, 0.00764770807353435, 0.151005029678345, 0.000343614698667994
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 192, 100000, 11520, 172800, 0.0011439323425293, 0.00724000918368499, 0.146007061004639, 0.000300076309119481
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 192, 10000, 115200, 1728000, 0.000368118286132812, 0.059108031357742, 0.616659879684448, 0.0138157310527234
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 192, 10000, 115200, 1728000, 0.000622987747192383, 0.0586839698325429, 0.612329959869385, 0.0134070841389284
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 256, 1000000, 1536, 23040, 0.0028541088104248, 0.0507900720255242, 0.192286968231201, 0.00315950768634265
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 256, 1000000, 1536, 23040, 0.00148391723632812, 0.0460305429581139, 0.175648927688599, 0.00258127061754251
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 256, 100000, 15360, 230400, 0.00167298316955566, 0.0119071579362369, 0.180261135101318, 0.000575277181457641
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 256, 100000, 15360, 230400, 0.00148296356201172, 0.0114302167958683, 0.172952175140381, 0.000517017783484686
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 256, 10000, 153600, 2214400, 0.00100111961364746, 0.0930843447366288, 0.769480228424072, 0.0246268086793475
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 256, 10000, 153600, 2217984, 0.0011439323425293, 0.113880346286573, 0.779170036315918, 0.040482982896697
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 320, 1000000, 1920, 28800, 0.00450706481933594, 0.0586145932641294, 0.167948007583618, 0.00190328945066691
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 320, 1000000, 1920, 28800, 0.00177717208862305, 0.0519727277341816, 0.153684139251709, 0.0016145663698273
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 320, 100000, 19200, 288000, 0.00179696083068848, 0.0243734384949009, 0.190871000289917, 0.000744560449883512
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 320, 100000, 19200, 288000, 0.00161004066467285, 0.0218461545780301, 0.18286395072937, 0.000697512175806096
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 320, 10000, 192000, 2697920, 0.00110483169555664, 0.215144415426341, 1.19825315475464, 0.097582485435653
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 320, 10000, 192000, 2698560, 0.00128698348999023, 0.261169058090142, 1.18723297119141, 0.139636811631521
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 384, 1000000, 2304, 34560, 0.00609803199768066, 0.0590900310418672, 0.228578090667725, 0.00446424982798497
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 384, 1000000, 2304, 34560, 0.00395393371582031, 0.0531463546885384, 0.212156057357788, 0.00387888313686822
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 384, 100000, 23040, 345600, 0.00205111503601074, 0.0268122740096792, 0.218322992324829, 0.00117014207446172
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 384, 100000, 23040, 345600, 0.00182890892028809, 0.0249903243062673, 0.213036060333252, 0.00109410170361578
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 384, 10000, 230400, 3141888, 0.00154805183410645, 0.310737194059054, 1.3244309425354, 0.101661060415982
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 384, 10000, 230400, 3141888, 0.00160694122314453, 0.339158368481243, 1.330806016922, 0.133929090015906
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 448, 1000000, 2688, 40320, 0.00980615615844727, 0.0503867898018114, 0.20340895652771, 0.00250064436358241
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 448, 1000000, 2688, 40320, 0.00448918342590332, 0.0467930690932368, 0.193413972854614, 0.00233390379491139
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 448, 100000, 26880, 403200, 0.00198507308959961, 0.0246253278118277, 0.22962212562561, 0.00167367737733449
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 448, 100000, 26880, 403200, 0.0019378662109375, 0.0230119278376538, 0.22671914100647, 0.00156084005500674
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 448, 10000, 268800, 3621632, 0.00678586959838867, 0.786217294911001, 2.24668407440186, 0.524370644862044
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 448, 10000, 268800, 3622080, 0.00595283508300781, 0.813849048228012, 2.16172504425049, 0.508464461497575
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 512, 1000000, 3072, 46080, 0.00691103935241699, 0.0820529865980562, 0.2326979637146, 0.00334826705387477
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 512, 1000000, 3072, 46080, 0.00261282920837402, 0.0753711939168473, 0.221982955932617, 0.00304042379945214
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 512, 100000, 30720, 460800, 0.00225615501403809, 0.0211879919857408, 0.239499807357788, 0.0018222558885416
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 512, 100000, 30720, 460800, 0.00208711624145508, 0.0187695773618503, 0.231014013290405, 0.00154515607994015
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 15, 512, 10000, 307200, 3432960, 0.194898843765259, 2.85455294375236, 3.96273589134216, 0.438292610157494
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 15, 512, 10000, 307200, 3432960, 0.193306922912598, 2.88942213449391, 4.26628518104553, 0.527879733202809
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 1, 1000000, 6, 96, 0.000273942947387695, 0.0129808112978935, 0.082150936126709, 0.000673904893901012
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 1, 1000000, 6, 96, 0.000391006469726562, 0.0114409451683362, 0.0704629421234131, 0.000488783907334565
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 1, 100000, 60, 960, -0.000136852264404297, 0.00194719657301903, 0.082481861114502, 7.68089520500626e-05
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 1, 100000, 60, 960, 0.000292062759399414, 0.00205193137129148, 0.0767500400543213, 6.39854028573962e-05
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 1, 10000, 600, 9600, -0.000155925750732422, 0.00499393172562122, 0.110863924026489, 0.000164880212624836
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 1, 10000, 600, 9600, 0.000283956527709961, 0.00523592640956243, 0.106401920318604, 0.00015647191603858
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 64, 1000000, 384, 6144, 0.000761985778808594, 0.0218759536510333, 0.103717088699341, 0.0011185585391919
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 64, 1000000, 384, 6144, 0.000699996948242187, 0.0202445295096065, 0.0965671539306641, 0.000961328431022462
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 64, 100000, 3840, 61440, 0.000353813171386719, 0.00417094348619382, 0.10345721244812, 0.000151924106332928
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 64, 100000, 3840, 61440, 0.000612974166870117, 0.00408472838656356, 0.0958800315856934, 0.000129524604971033
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 64, 10000, 38400, 614400, 0.000256061553955078, 0.0263236307162636, 0.176956176757812, 0.000861681641158153
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 64, 10000, 38400, 614400, 0.000576019287109375, 0.026392720482545, 0.177601099014282, 0.000849488473671
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 128, 1000000, 768, 12288, 0.000838041305541992, 0.0350572886721542, 0.141324996948242, 0.00152069800812054
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 128, 1000000, 768, 12288, 0.000911951065063477, 0.0312163005582988, 0.129279851913452, 0.00125971101213118
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 128, 100000, 7680, 122880, 0.000718116760253906, 0.00884517481317744, 0.149862051010132, 0.000350072383291708
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 128, 100000, 7680, 122880, 0.000805854797363281, 0.00863829539933552, 0.145153999328613, 0.000310728827350472
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 128, 10000, 76800, 1228800, 0.000308990478515625, 0.0269915872047811, 0.190376043319702, 0.000582600118044704
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 128, 10000, 76800, 1228800, 0.000581979751586914, 0.0258577583091877, 0.170958042144775, 0.000506013096734348
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 192, 1000000, 1152, 18432, 0.00365209579467773, 0.0355827237039597, 0.159240961074829, 0.00182766455177023
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 192, 1000000, 1152, 18432, 0.00265717506408691, 0.0315622955353724, 0.144898891448975, 0.00148394319392347
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 192, 100000, 11520, 184320, 0.00123786926269531, 0.00997984827780682, 0.146373987197876, 0.000333717169618753
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 192, 100000, 11520, 184320, 0.00121808052062988, 0.00966326069448971, 0.138991832733154, 0.000303110344404074
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 192, 10000, 115200, 1843200, 0.000811100006103516, 0.0799228630253735, 0.716141939163208, 0.0270720729254772
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 192, 10000, 115200, 1843200, 0.000900983810424805, 0.0783525714223894, 0.700168132781982, 0.0258122366108868
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 256, 1000000, 1536, 24576, 0.0065300464630127, 0.0519950342907881, 0.204931974411011, 0.00366644520566304
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 256, 1000000, 1536, 24576, 0.00442099571228027, 0.0467616383296748, 0.187608957290649, 0.00303500633709297
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 256, 100000, 15360, 245760, 0.00158214569091797, 0.00933468851144426, 0.144675016403198, 0.00034570797591515
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 256, 100000, 15360, 245760, 0.00143909454345703, 0.00869419940087634, 0.137547969818115, 0.00029839636184916
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 256, 10000, 153600, 2457600, 0.00109386444091797, 0.0608429949748097, 0.678119897842407, 0.0114284991957281
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 256, 10000, 153600, 2457600, 0.0010530948638916, 0.0526847214380784, 0.59613299369812, 0.00779373821838105
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 320, 1000000, 1920, 30720, 0.00449204444885254, 0.0623133058426902, 0.223417043685913, 0.00396310311276741
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 320, 1000000, 1920, 30720, 0.00176811218261719, 0.0581334074183057, 0.207123041152954, 0.00334024233397003
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 320, 100000, 19200, 307200, 0.0018310546875, 0.0117713848881734, 0.163311958312988, 0.000523348189455417
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 320, 100000, 19200, 307200, 0.00156593322753906, 0.0106792467273772, 0.161730051040649, 0.000474397250765209
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 320, 10000, 192000, 2901440, 0.00140213966369629, 0.201460426602666, 1.07654690742493, 0.0957165822453944
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 320, 10000, 192000, 2902400, 0.00137805938720703, 0.207772937917953, 1.01450610160828, 0.0998528864979927
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 384, 1000000, 2304, 36864, 0.00448894500732422, 0.0646708682308801, 0.188573122024536, 0.00247914581438025
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 384, 1000000, 2304, 36864, 0.00207901000976562, 0.0595637982931092, 0.179272174835205, 0.00228264262778402
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 384, 100000, 23040, 368640, 0.00201988220214844, 0.0146078987984866, 0.204278945922852, 0.000824269432802713
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 384, 100000, 23040, 368640, 0.00167393684387207, 0.0131340450309734, 0.198470115661621, 0.000790743692272462
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 384, 10000, 230400, 3336576, 0.00155997276306152, 0.408191042865313, 1.67762899398804, 0.284966194156984
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 384, 10000, 230400, 3337344, 0.00149798393249512, 0.451003431554468, 1.66932392120361, 0.322531704266753
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 448, 1000000, 2688, 43008, 0.00942111015319824, 0.0610955724537018, 0.225113868713379, 0.00252158924386958
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 448, 1000000, 2688, 43008, 0.00325107574462891, 0.0568297646241263, 0.215642929077148, 0.00241971905879964
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 448, 100000, 26880, 430080, 0.00224614143371582, 0.025870681654418, 0.230973958969116, 0.0015101446919947
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 448, 100000, 26880, 430080, 0.00190305709838867, 0.0237825343900892, 0.230118989944458, 0.00138746367951808
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 448, 10000, 268800, 3709440, 0.00652599334716797, 0.586423582622166, 1.74709916114807, 0.261590565449497
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 448, 10000, 268800, 3710336, 0.00641584396362305, 0.622686668618019, 1.78811311721802, 0.30449982693692
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 512, 1000000, 3072, 49152, 0.0143890380859375, 0.0812192068163616, 0.281550884246826, 0.00573072069588628
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 512, 1000000, 3072, 49152, 0.00641322135925293, 0.0740501752249353, 0.262567043304443, 0.00499837571984136
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 512, 100000, 30720, 491520, 0.0016779899597168, 0.021682585197171, 0.241622924804687, 0.00196716815328388
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 512, 100000, 30720, 491520, 0.00137114524841309, 0.0186357020613893, 0.241594076156616, 0.00164770318639929
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 16, 512, 10000, 307200, 3633664, 0.218508005142212, 2.43369252599136, 3.35398197174072, 0.204358447971459
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 16, 512, 10000, 307200, 3637248, 0.217587947845459, 2.47277118547307, 3.65287494659424, 0.266912557140861
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 1, 1000000, 6, 102, 6.00814819335937e-05, 0.0270023743311564, 0.13170599937439, 0.00202364886170851
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 1, 1000000, 6, 102, 0.000330924987792969, 0.0245381476832371, 0.119081020355225, 0.00162069838360187
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 1, 100000, 60, 1020, 2.21729278564453e-05, 0.00289641338236192, 0.102773904800415, 0.000106461488996238
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 1, 100000, 60, 1020, 0.000290870666503906, 0.00272715512443991, 0.0954320430755615, 8.93229719814554e-05
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 1, 10000, 600, 10200, -5.96046447753906e-06, 0.0048491285127752, 0.10106086730957, 0.000123215440803508
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 1, 10000, 600, 10200, 0.000275135040283203, 0.00495656490325928, 0.0942928791046143, 0.00012109792729103
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 64, 1000000, 384, 6528, 0.000553131103515625, 0.0290471085292452, 0.107266902923584, 0.00119803196059605
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 64, 1000000, 384, 6528, 0.00061488151550293, 0.0264619664818633, 0.0966010093688965, 0.000971979747699231
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 64, 100000, 3840, 65280, 0.000514984130859375, 0.00479032839557119, 0.13588809967041, 0.000210442877501947
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 64, 100000, 3840, 65280, 0.00058293342590332, 0.00452213837381671, 0.128453016281128, 0.000179802649995442
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 64, 10000, 38400, 652800, 0.000484943389892578, 0.0211118626006532, 0.117190837860107, 0.000216049830220634
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 64, 10000, 38400, 652800, 0.00061798095703125, 0.0208760461357294, 0.107170820236206, 0.00021694292506817
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 128, 1000000, 768, 13056, 0.00355219841003418, 0.0400281348722238, 0.173050880432129, 0.00273745058594681
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 128, 1000000, 768, 13056, 0.0018160343170166, 0.0364827333639065, 0.158905982971191, 0.00226341953787976
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 128, 100000, 7680, 130560, 0.000900983810424805, 0.00854352846120795, 0.140414953231812, 0.000251942489719072
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 128, 100000, 7680, 130560, 0.00081181526184082, 0.00809718657138885, 0.132690906524658, 0.000218425442040433
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 128, 10000, 76800, 1305600, 0.000724077224731445, 0.0427723043956155, 0.372031927108765, 0.0042124520685426
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 128, 10000, 76800, 1305600, 0.000735998153686523, 0.0409970423730784, 0.372115850448608, 0.00397043423815203
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 192, 1000000, 1152, 19584, 0.0020449161529541, 0.0394405060466014, 0.155440092086792, 0.002037692340314
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 192, 1000000, 1152, 19584, 0.00124979019165039, 0.0351317801019725, 0.143225908279419, 0.00171942277256241
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 192, 100000, 11520, 195840, 0.00135207176208496, 0.0128950263391815, 0.173965930938721, 0.000496299870101218
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 17, 192, 100000, 11520, 195840, 0.00117611885070801, 0.0121589534191622, 0.16589093208313, 0.000437818870865509
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 17, 192, 10000, 115200, 1958400, 0.00102996826171875, 0.0481232950932596, 0.482935905456543, 0.0059001420595221
